,Frontal_Sup_Orb_R,Postcentral_L,Frontal_Sup_L,Frontal_Sup_Medial_L,Frontal_Sup_Medial_R,Frontal_Sup_Orb_L,Temporal_Pole_Mid_R,Frontal_Sup_R,Thalamus_R,Precuneus_R,Occipital_Mid_L,Occipital_Mid_R,Occipital_Sup_L,Occipital_Sup_R,Precentral_L,Parietal_Inf_L,Parietal_Sup_L,Parietal_Sup_R,Frontal_Mid_L,Frontal_Inf_Tri_R,Frontal_Mid_Orb_L,Postcentral_R,CSF,Cerebelum_4_5_R,Temporal_Mid_R,Temporal_Inf_R,Frontal_Inf_Tri_L,Cerebelum_8_R,Cerebelum_Crus2_R,Cerebelum_10_R,Frontal_Inf_Orb_R,Cerebelum_7b_R,Frontal_Med_Orb_L,Frontal_Inf_Oper_L,Frontal_Inf_Oper_R,Angular_L,Angular_R,Frontal_Mid_R,Occipital_Inf_R,Frontal_Mid_Orb_R,CBCL-aggr_behav_score,CBCL-anx_prob_score,CBCL-anxious_score,CBCL-attention_hyper_prob_score,CBCL-attention_prob_score,CBCL-conduct_prob_score,CBCL-depressed_score,CBCL-depressive_prob_score,CBCL-externalizing_score,CBCL-internalizing_score,CBCL-obsessive_comp_prob_score,CBCL-oppo_def_prob_score,CBCL-rule_break_behav_score,CBCL-sluggish_cogn_tempo_score,CBCL-social_prob_score,CBCL-som_comp_score,CBCL-som_prob_score,CBCL-stress_prob_score,CBCL-thought_prob_score,CBCL-total_problems_score,"VSA DAS_SA,PC_ABILITY_SCORE","VSA DAS_SA,matrices_ABILITY_SCORE","VSA DAS_SA,rd_ABILITY_SCORE","VSA DAS_SA,seq_qr_ABILITY_SCORE","VSA DAS_SA,verbal_similarities_ABILITY_SCORE","VSA DAS_SA,word_defn_ABILITY_SCORE",Vineland-community_RAW_SCORE,Vineland-copy_skills_RAW_SCORE,Vineland-domestic_RAW_SCORE,Vineland-expressive_RAW_SCORE,Vineland-fine_motor_RAW_SCORE,Vineland-gross_motor_RAW_SCORE,Vineland-inter_pers_rel_RAW_SCORE,Vineland-personal_RAW_SCORE,Vineland-play_leisure_RAW_SCORE,Vineland-receptive_RAW_SCORE,Vineland-written_RAW_SCORE,"V24 ADOS_Derived,restricted_repetitive_behavior_total","V36 ADOS_Derived,restricted_repetitive_behavior_total","V37Plus ADOS_Derived,restricted_repetitive_behavior_total","V24 ADOS_Derived,severity_score_lookup","V36 ADOS_Derived,severity_score_lookup","V37Plus ADOS_Derived,severity_score_lookup","V24 ADOS_Derived,social_affect_restricted_repetitive_behavior_total","V36 ADOS_Derived,social_affect_restricted_repetitive_behavior_total","V37Plus ADOS_Derived,social_affect_restricted_repetitive_behavior_total","V24 ADOS_Derived,social_affect_total","V36 ADOS_Derived,social_affect_total","V37Plus ADOS_Derived,social_affect_total"
Cerebelum_8_R,0.4205882352941176,0.5352941176470588,0.611764705882353,0.5676470588235295,0.6676470588235294,0.055882352941176466,0.5735294117647058,0.611764705882353,0.40294117647058825,0.3558823529411765,0.43529411764705883,0.4794117647058824,0.5235294117647059,0.4941176470588235,0.5176470588235293,0.6294117647058822,0.5941176470588235,0.538235294117647,0.6058823529411764,0.6617647058823529,0.2647058823529412,0.6411764705882352,0.4558823529411765,0.6029411764705882,0.5411764705882353,0.6941176470588235,0.611764705882353,1.0,0.8470588235294119,0.75,0.7352941176470589,0.7735294117647058,0.17941176470588235,0.3382352941176471,0.5323529411764706,0.3911764705882353,0.5235294117647059,0.6058823529411764,0.34705882352941175,0.7058823529411764,-0.08166675815748463,-0.16872368941451035,-0.11415186881021715,-0.30036667114480003,-0.12860482541018173,0.12581535548759773,0.13010518136869453,-0.12365619617407778,-0.0576076557139595,0.10987891097552477,0.04144928209782818,-0.19375811522414324,-0.008976646215396372,0.3549231451131302,-0.09784453010291146,0.134449112897471,0.10878756313824399,0.008935935591914706,0.02247585143259576,-0.029498653417206554,0.055882352941176466,0.12333505205121632,0.053818934772365976,0.20182100539637238,0.27449158869605095,0.23883257361061283,0.029455112945626218,0.09720187272056653,-0.06194717217613376,0.19335925000958745,-0.07334675749781334,-0.07334675749781334,0.21502232450307138,0.11634769613522357,0.24260779751971484,0.27031284604242534,-0.03237675637378931,,,,,,,,,,,,
Cerebelum_Crus2_R,0.6294117647058822,0.75,0.6764705882352942,0.6176470588235293,0.7000000000000001,0.23823529411764705,0.8029411764705883,0.7264705882352941,0.55,0.5147058823529412,0.6088235294117647,0.7617647058823529,0.7147058823529412,0.7382352941176471,0.6470588235294118,0.9,0.7911764705882354,0.8352941176470589,0.7294117647058823,0.7529411764705882,0.4941176470588235,0.8294117647058824,0.65,0.7235294117647059,0.7617647058823529,0.8470588235294119,0.7529411764705882,0.8470588235294119,1.0,0.5705882352941177,0.7852941176470588,0.9058823529411765,0.38823529411764707,0.39999999999999997,0.6147058823529412,0.6411764705882352,0.7970588235294117,0.7911764705882354,0.6,0.8647058823529412,-0.09354555934402785,0.05724553747992315,0.07558704826622487,-0.318388671413488,-0.22764532313986188,0.019706019534202056,0.26330810515092945,-0.08091084441019904,-0.053176297582116464,0.23163662313759276,-0.06601181963728191,-0.21313392674655757,0.016457184728226684,0.3612328899151414,0.11289753473412861,0.03361227822436775,-0.033473096350228916,-0.13552835647737302,-0.1513373996461448,0.004424798012580983,0.01764705882352941,-0.05795261481924623,-0.08371834297923596,0.18238639006190688,0.13650392518938748,0.06717166132798487,-0.17378516637919467,-0.05154644765484589,-0.1858415165284013,-0.05313689313240572,-0.008629030293860394,-0.008629030293860394,0.05154644765484589,-0.11192942919337963,0.023669053416557544,0.23929333911952408,-0.22810896536078834,,,,,,,,,,,,
Cerebelum_10_R,0.032352941176470584,0.4264705882352941,0.45,0.4176470588235294,0.39999999999999997,-0.15882352941176472,0.3911764705882353,0.43529411764705883,0.13529411764705881,0.10588235294117648,0.4264705882352941,0.29411764705882354,0.4147058823529412,0.3382352941176471,0.3588235294117647,0.36470588235294116,0.37941176470588234,0.29705882352941176,0.45294117647058824,0.3558823529411765,-0.011764705882352941,0.4558823529411765,0.19117647058823528,0.2352941176470588,0.35000000000000003,0.4088235294117647,0.3588235294117647,0.75,0.5705882352941177,1.0,0.4382352941176471,0.5794117647058823,-0.047058823529411764,0.14705882352941177,0.27941176470588236,0.24705882352941175,0.3852941176470588,0.2411764705882353,0.4058823529411764,0.25,0.2063941706161884,0.27568245681120884,0.22059077351163583,-0.033040333825928,0.17147310054690895,0.29862198832598497,0.09912775723329108,0.12976267499748903,0.20531959344206077,0.33409128337152805,0.2195276792588677,0.2518855497913862,0.12417693931298314,0.4164431569327395,0.14601414492280634,0.325427966445015,0.4602550748156476,0.39467048864289955,0.4075621059777364,0.32301025491841173,0.0,-0.09064383343523127,0.01943461533446549,0.09268816544129693,0.12760149528573178,0.05821543981758688,0.18114894461560124,0.20029476803025828,0.07079676820129573,0.3306295572683023,-0.18552415131799846,-0.18552415131799846,0.2754053060416051,0.2783508173361678,0.4112498031126873,0.17873144465100255,0.014716707442631503,,,,,,,,,,,,
Frontal_Inf_Orb_R,0.7588235294117647,0.6264705882352941,0.6176470588235293,0.7147058823529412,0.5852941176470587,0.5705882352941177,0.7705882352941176,0.65,0.5029411764705883,0.4676470588235294,0.6558823529411765,0.6970588235294117,0.7176470588235294,0.6852941176470588,0.6911764705882353,0.7764705882352941,0.7147058823529412,0.6882352941176471,0.7176470588235294,0.8147058823529412,0.6558823529411765,0.7941176470588236,0.5352941176470588,0.6529411764705881,0.6794117647058824,0.788235294117647,0.8764705882352942,0.7352941176470589,0.7852941176470588,0.4382352941176471,1.0,0.7441176470588236,0.4647058823529412,0.5411764705882353,0.5735294117647058,0.488235294117647,0.7470588235294118,0.8117647058823528,0.44117647058823534,0.8558823529411764,-0.060878856081033994,-0.03916799932836847,-0.08175741955326364,-0.39648400591113603,-0.4035530728388461,0.17280663283838726,0.30667649894049426,0.038165492646320305,0.001477119377281013,0.18412141839141988,0.03991412350161232,-0.27424225539417196,0.050867661887246104,0.27920620748899583,0.11590813566037203,0.061113233135214086,-0.20920685218893076,0.026807806775744118,-0.1123792571629788,-0.051622643480111474,0.15,0.178315737905373,-0.10315295831370143,0.1554769226757239,0.06825196259469374,0.10299654736957678,-0.057437470243971125,0.023564090356500977,-0.1445434017443121,0.12251005916637983,0.08629030293860393,0.08629030293860393,0.0927836057787226,0.004418266941843933,0.020710421739487853,0.39734511248859244,0.005886682977052602,,,,,,,,,,,,
Cerebelum_7b_R,0.6558823529411765,0.7294117647058823,0.6352941176470589,0.5823529411764706,0.6088235294117647,0.28823529411764703,0.7852941176470588,0.6823529411764706,0.5529411764705882,0.4382352941176471,0.6970588235294117,0.8029411764705883,0.7147058823529412,0.7470588235294118,0.5882352941176471,0.7852941176470588,0.7617647058823529,0.7588235294117647,0.6823529411764706,0.711764705882353,0.4294117647058823,0.7764705882352941,0.6529411764705881,0.7323529411764707,0.7323529411764707,0.85,0.7676470588235293,0.7735294117647058,0.9058823529411765,0.5794117647058823,0.7441176470588236,1.0,0.55,0.3852941176470588,0.4647058823529412,0.6705882352941177,0.8323529411764706,0.7617647058823529,0.6411764705882352,0.7852941176470588,0.0014848501483179025,0.1566719973134739,0.12957779702781405,-0.25531167047308,-0.11382266156993094,0.21828206253269972,0.4507215211701204,0.1129698582331081,0.04726782007299241,0.49000054894490774,0.25483632697183245,-0.09091726945132875,0.12716915471811527,0.610467809594584,0.3040706935505864,0.3345949514152971,0.1422606594884729,0.06404087174205539,0.04195492267417875,0.1386436710608708,-0.15588235294117647,-0.14562451928938797,-0.23022544319289887,-0.01494970410343499,-0.038577196249174724,-0.05970814340265321,-0.1340207639025993,0.019145823414657044,-0.17404205516151866,-0.10627378626481145,-0.09060481808553413,-0.09060481808553413,0.001472755647281311,-0.1855672115574452,-0.07988305528088172,0.1713458477645975,-0.2516556972689988,,,,,,,,,,,,
Frontal_Med_Orb_L,0.5764705882352941,0.6323529411764706,0.5911764705882353,0.65,0.5823529411764706,0.711764705882353,0.5911764705882353,0.611764705882353,0.6264705882352941,0.6088235294117647,0.6441176470588235,0.711764705882353,0.5911764705882353,0.4911764705882353,0.6558823529411765,0.4764705882352941,0.5,0.5794117647058823,0.5941176470588235,0.5882352941176471,0.3852941176470588,0.5882352941176471,0.5823529411764706,0.6588235294117648,0.5764705882352941,0.6411764705882352,0.6088235294117647,0.17941176470588235,0.38823529411764707,-0.047058823529411764,0.4647058823529412,0.55,1.0,0.4676470588235294,0.5,0.6529411764705881,0.7029411764705883,0.6352941176470589,0.6588235294117648,0.5529411764705882,-0.09206070919570994,0.049713229916775376,0.06941667697918612,-0.201245669667016,-0.1699948841628839,0.05457051563317493,0.5436537935763308,0.2152533785252465,-0.0576076557139595,0.4588186958302319,-0.07061729542592948,-0.17885364482228608,0.0314182617538873,0.2949805694940238,0.38987281994852413,0.1375047745542317,-0.10878756313824399,-0.11467784009623871,-0.1513373996461448,0.0796463642264577,-0.2441176470588235,-0.14116662584175363,-0.5725736671615601,-0.3722476321755313,-0.3560971961462282,-0.4612454077854961,-0.2901328625144182,-0.39322575782411007,-0.5575245495852039,-0.287824837800531,-0.18983866646492864,-0.18983866646492864,-0.3048604189872314,-0.3784982013512969,-0.5029673851018478,-0.08567292388229875,-0.4120678083936822,,,,,,,,,,,,
Frontal_Inf_Oper_L,0.2088235294117647,0.6558823529411765,0.5411764705882353,0.5529411764705882,0.4558823529411765,0.4264705882352941,0.39999999999999997,0.6470588235294118,0.75,0.65,0.6205882352941177,0.5117647058823529,0.5176470588235293,0.5264705882352941,0.75,0.5676470588235295,0.4382352941176471,0.38235294117647056,0.6529411764705881,0.5,0.4264705882352941,0.4941176470588235,0.6529411764705881,0.5558823529411765,0.5088235294117647,0.5264705882352941,0.711764705882353,0.3382352941176471,0.39999999999999997,0.14705882352941177,0.5411764705882353,0.3852941176470588,0.4676470588235294,1.0,0.5735294117647058,0.5323529411764706,0.5,0.6264705882352941,0.25,0.4823529411764706,0.04603035459785497,0.1039458443714394,0.11260927598845745,0.04505500067172,-0.09164941580955478,0.3698668281804078,0.45846587720397125,-0.2167799982310993,0.1477119377281013,0.3103336809984416,-0.15198070102536998,-0.020866258562600045,0.4189101567184974,0.11515284263670446,0.20622616344767492,0.1466717595245138,0.12552411131335844,0.06850883953801275,-0.02846941181462129,0.17846685317409966,0.22647058823529412,0.48442442130959673,-0.07923343174820545,-0.061293786824083464,0.025223551393691163,-0.0492592183071889,0.09131085013144127,-0.032400624240188844,-0.24188895802109375,0.270112540089729,0.06903224235088315,0.06903224235088315,0.0927836057787226,0.27393255039432385,-0.008875895031209079,0.14623481835082028,-0.17660048931157807,,,,,,,,,,,,
Frontal_Inf_Oper_R,0.2764705882352941,0.7000000000000001,0.6264705882352941,0.6352941176470589,0.7676470588235293,0.4264705882352941,0.3852941176470588,0.8676470588235294,0.7970588235294117,0.85,0.6794117647058824,0.7382352941176471,0.7470588235294118,0.6617647058823529,0.7294117647058823,0.6558823529411765,0.4941176470588235,0.6970588235294117,0.6470588235294118,0.8558823529411764,0.3294117647058824,0.7764705882352941,0.7529411764705882,0.6735294117647058,0.8088235294117646,0.7058823529411764,0.6382352941176471,0.5323529411764706,0.6147058823529412,0.27941176470588236,0.5735294117647058,0.4647058823529412,0.5,0.5735294117647058,1.0,0.6294117647058822,0.6852941176470588,0.8088235294117646,0.6294117647058822,0.6941176470588235,-0.10690921067888898,0.051219691429404926,0.06016112004862796,-0.015018333557239999,-0.04434649152075232,0.006063390625908324,0.28344343083894163,0.07327774588093498,-0.08715004325957974,0.1291819629036575,-0.3960709178236914,-0.3204461136399292,-0.0029922154051321244,0.03943590501257003,0.2333215717838658,-0.3162609814747329,-0.17573375583870182,-0.05957290394609804,-0.04345331276968513,0.14159353640259145,0.008823529411764706,0.2570718554802461,-0.18537633088259386,-0.03737426025858748,0.06973570091196969,-0.029854071701326604,-0.09425636142600391,-0.19734925673569567,-0.3333347836144341,0.10184571183711094,-0.1380644847017663,-0.1380644847017663,-0.019145823414657044,-0.10162013966241044,-0.12130389875985742,0.20827383219662282,-0.3090508562952616,,,,,,,,,,,,
Angular_L,0.4735294117647058,0.7617647058823529,0.7794117647058825,0.6705882352941177,0.7676470588235293,0.36176470588235293,0.5941176470588235,0.7470588235294118,0.8147058823529412,0.8352941176470589,0.8029411764705883,0.823529411764706,0.8411764705882352,0.7088235294117646,0.7000000000000001,0.6882352941176471,0.65,0.6852941176470588,0.7176470588235294,0.6382352941176471,0.5470588235294118,0.7176470588235294,0.8735294117647058,0.8323529411764706,0.8441176470588234,0.823529411764706,0.6029411764705882,0.3911764705882353,0.6411764705882352,0.24705882352941175,0.488235294117647,0.6705882352941177,0.6529411764705881,0.5323529411764706,0.6294117647058822,1.0,0.8029411764705883,0.7323529411764707,0.8058823529411765,0.6323529411764706,-0.038606103856265464,0.1988529196671015,0.16042965346300792,-0.153187002283848,-0.10051871411370525,0.15461646096066228,0.7109318839075094,0.08854394293946309,0.026588148791058232,0.5597885059158492,-0.1473752252367224,0.020866258562600045,0.20646286295411653,0.3612328899151414,0.4997597537564093,0.03666793988112845,0.0836827408755723,-0.020850516381134315,-0.1843019817472852,0.17699192050323934,-0.08529411764705883,0.12630698101630589,-0.08521331338957945,-0.08072840215854896,0.10979663547842036,-0.035824886041591925,0.06332849283309637,-0.18262170026288255,-0.2625380154131383,0.1505545305418162,-0.42713699954608947,-0.42713699954608947,-0.008836533883687867,-0.2032402793248209,-0.1272211621139968,0.1595288927463494,-0.28108911215426174,,,,,,,,,,,,
Angular_R,0.6176470588235293,0.8941176470588235,0.6647058823529411,0.7088235294117646,0.6558823529411765,0.5029411764705883,0.7999999999999999,0.8147058823529412,0.6794117647058824,0.7000000000000001,0.9176470588235294,0.961764705882353,0.9176470588235294,0.9058823529411765,0.7852941176470588,0.8617647058823529,0.8205882352941177,0.9058823529411765,0.75,0.8147058823529412,0.6176470588235293,0.9294117647058824,0.7558823529411764,0.7588235294117647,0.8852941176470588,0.8676470588235294,0.8323529411764706,0.5235294117647059,0.7970588235294117,0.3852941176470588,0.7470588235294118,0.8323529411764706,0.7029411764705883,0.5,0.6852941176470588,0.8029411764705883,1.0,0.8676470588235294,0.8382352941176471,0.8058823529411765,0.1276971127553396,0.35100553244268673,0.29772041459962045,-0.13516500201516002,-0.12712660902615666,0.23798808206690172,0.5637891192643429,0.33738295499347143,0.18168568340556457,0.5553339554708955,0.06754697823349776,-0.03577072896445722,0.2214239399797772,0.42906264653676185,0.553950570428791,0.12680995875556922,-0.02510482226267169,0.09531664631375686,0.010488730668544688,0.30088626485550685,-0.15,-0.10253154929558947,-0.38420739545827925,-0.12856745528954094,-0.13502018687211154,-0.1970368732287556,-0.15316658731725635,-0.1855672115574452,-0.265487880754859,-0.016236272901568413,-0.15963706043641726,-0.15963706043641726,-0.10162013966241044,-0.24005917050685371,-0.21893874410315728,0.2067967128193418,-0.3061075148067353,,,,,,,,,,,,
Frontal_Mid_R,0.6764705882352942,0.7470588235294118,0.6558823529411765,0.6794117647058824,0.6823529411764706,0.5852941176470587,0.6529411764705881,0.8529411764705882,0.8529411764705882,0.7705882352941176,0.7999999999999999,0.911764705882353,0.8558823529411764,0.8735294117647058,0.7323529411764707,0.8058823529411765,0.6911764705882353,0.85,0.7176470588235294,0.9029411764705882,0.5735294117647058,0.8529411764705882,0.85,0.7647058823529411,0.9205882352941176,0.9,0.8382352941176471,0.6058823529411764,0.7911764705882354,0.2411764705882353,0.8117647058823528,0.7617647058823529,0.6352941176470589,0.6264705882352941,0.8088235294117646,0.7323529411764707,0.8676470588235294,1.0,0.6588235294117648,0.8794117647058824,-0.14551531453515443,0.04067446084099803,-0.04010741336575198,-0.201245669667016,-0.24094927059608762,0.1273312031440748,0.4863455589258343,0.07785760499849341,-0.08567292388229875,0.27915182788376564,-0.0552657094637709,-0.3785735482071722,0.0748053851283031,0.2902482608925154,0.2649328815094218,-0.042779263194649864,-0.1673654817511446,-0.06850883953801275,-0.11088086706747241,0.044247980125809834,0.0588235294117647,0.1798017023879178,-0.17640650842053288,0.04335414189996147,0.07715439249834945,0.05970814340265321,-0.05154644765484589,0.023564090356500977,-0.15634286311119475,0.038376645040070795,0.05608869691009256,0.05608869691009256,0.058910225891252437,-0.09572911707328521,-0.14497295217641495,0.3870052768476253,-0.13686537921647302,,,,,,,,,,,,
Occipital_Inf_R,0.45,0.7323529411764707,0.6823529411764706,0.6911764705882353,0.6647058823529411,0.4382352941176471,0.6088235294117647,0.7352941176470589,0.6264705882352941,0.6529411764705881,0.8088235294117646,0.8117647058823528,0.8588235294117647,0.6852941176470588,0.6470588235294118,0.5970588235294118,0.5735294117647058,0.7676470588235293,0.6617647058823529,0.6088235294117647,0.34411764705882353,0.7588235294117647,0.6617647058823529,0.5882352941176471,0.8176470588235294,0.7058823529411764,0.5352941176470588,0.34705882352941175,0.6,0.4058823529411764,0.44117647058823534,0.6411764705882352,0.6588235294117648,0.25,0.6294117647058822,0.8058823529411765,0.8382352941176471,0.6588235294117648,1.0,0.4941176470588235,-0.0653334065259877,0.3223827637027251,0.19745188118524049,-0.174212669263984,-0.09312763219357988,-0.003031695312954162,0.4662102332378221,0.3144836594056793,-0.03988222318658735,0.4796065979066825,-0.12281268769726865,-0.05961788160742869,-0.02692993864618912,0.26343184548396775,0.480190847735827,-0.006111323313521409,0.04184137043778615,0.004467967795957353,-0.03895814248316599,0.21386523727474752,-0.2323529411764706,-0.31205254133440274,-0.3916822475099967,-0.18537633088259386,-0.151341308362147,-0.316453160034062,-0.032400624240188844,-0.15463934296453766,-0.2507385540462557,-0.019188322520035397,-0.29770154513818353,-0.29770154513818353,-0.047128180713001955,-0.19882201238297698,-0.17751790062418157,0.17873144465100255,-0.2884474658755775,,,,,,,,,,,,
Frontal_Mid_Orb_R,0.7264705882352941,0.7058823529411764,0.6205882352941177,0.5941176470588235,0.6764705882352942,0.44117647058823534,0.7323529411764707,0.6852941176470588,0.6147058823529412,0.6352941176470589,0.6205882352941177,0.8058823529411765,0.7147058823529412,0.7676470588235293,0.6676470588235294,0.888235294117647,0.8411764705882352,0.8411764705882352,0.6529411764705881,0.8764705882352942,0.6235294117647059,0.8294117647058824,0.6588235294117648,0.7941176470588236,0.7470588235294118,0.8852941176470588,0.8029411764705883,0.7058823529411764,0.8647058823529412,0.25,0.8558823529411764,0.7852941176470588,0.5529411764705882,0.4823529411764706,0.6941176470588235,0.6323529411764706,0.8058823529411765,0.8794117647058824,0.4941176470588235,1.0,-0.08909100889907413,-0.08436184470725518,-0.009255556930558148,-0.351429005239416,-0.31929473894941673,0.02576941016011038,0.42129296824148704,0.08243746411605185,-0.0576076557139595,0.24351542432413598,-0.07675792981079292,-0.3204461136399292,-0.0029922154051321244,0.317064676301063,0.2047208629845532,-0.030556616567607043,-0.2259434003640452,-0.19063329262751372,-0.23824402518551505,-0.04129811478408918,0.008823529411764706,0.19317538273082074,-0.09119319503095344,0.1779014788308764,0.13650392518938748,0.14031413699623504,-0.19145823414657043,-0.16936689943735078,-0.24188895802109375,-0.030996520993903334,-0.06040321205702276,-0.06040321205702276,-0.010309289530969178,-0.24889570439054154,-0.10355210869743926,0.3146264273608557,-0.17218547707878862,,,,,,,,,,,,
CBCL-aggr_behav_score,-0.39793983974919783,0.2568790756589971,-0.04751520474617288,-0.01336365133486112,-0.06978795697094141,-0.4023943901941515,0.08018190800916672,0.08760615875075622,-0.17669716764983037,-0.0653334065259877,0.20936387091282424,0.06236370622935189,0.010393951038225317,0.09503040949234576,0.15442441542506183,0.002969700296635805,0.14403046438683653,-0.11581831156879639,0.04751520474617288,0.004454550444953707,0.0014848501483179025,0.15590926557337975,-0.121757712162068,-0.020787902076450634,-0.07572735756421302,-0.03266670326299385,0.05345460533944448,-0.08166675815748463,-0.09354555934402785,0.20639417061618842,-0.060878856081034,0.0014848501483179025,-0.09206070919570994,0.04603035459785497,-0.10690921067888896,-0.03860610385626546,0.1276971127553396,-0.14551531453515443,-0.0653334065259877,-0.08909100889907415,1.0,0.6571028138320721,0.7086866343489323,0.7339367709452569,0.6940368081561393,0.804303236714366,0.20799767802090494,0.5325623436254368,0.9821162888408371,0.5412293853073463,0.5239157910599174,0.8690806427585342,0.8179991628758487,0.3615506942423666,0.5623626369678082,0.4465965629521727,0.3802243704142709,0.7518830997107806,0.7246894625779838,0.8987543585033425,-0.09057585904739203,0.016504130675617044,-0.13887112814272048,-0.3381210076518413,-0.03670413014746603,0.0,-0.23495209565345282,-0.3494540663200089,-0.1295635943492805,0.2079023528146016,-0.361577693247561,-0.361577693247561,-0.35168462419013663,-0.1412686651080887,-0.12696130338248285,-0.40791010629911767,-0.1307629976899923,,,,,,,,,,,,
CBCL-anx_prob_score,-0.22596922689443352,0.3223827637027251,-0.058751998992552706,-0.0346486147904798,-0.09641353680829162,-0.03766153781573892,0.15516553580084433,0.2304886114323222,0.04820676840414581,0.11298461344721676,0.41277045446049854,0.3630572245437232,0.20337230420499014,0.3766153781573892,0.12503630554825318,0.15365907428821476,0.0903876907577734,0.1491396897503261,0.07682953714410738,0.12352984403562364,0.11599753647247585,0.2425403035333586,0.17474953546502858,-0.06477784504307094,0.2606178416849133,0.08586830621988473,0.09490707529566207,-0.16872368941451035,0.05724553747992315,0.27568245681120884,-0.03916799932836847,0.1566719973134739,0.049713229916775376,0.1039458443714394,0.051219691429404926,0.1988529196671015,0.35100553244268673,0.04067446084099803,0.3223827637027251,-0.08436184470725518,0.6571028138320723,1.0,0.9046774193984964,0.6307722166802822,0.6011674692219022,0.483704982632767,0.32367743752060585,0.5270207543782138,0.6506553488950628,0.6342867439073475,0.32238443333283623,0.6519456281661571,0.5494383538221276,0.47427131922884597,0.7740942933055311,0.3020643910418587,0.4243342123957527,0.6392485562324349,0.6254886884116155,0.8083378802025702,0.03314215327785025,-0.17733779649142709,-0.14931525007207552,-0.1546752846900475,-0.1884716145566896,-0.2087243804718725,-0.15237686140541779,-0.1025903621343407,-0.06496921280132809,-0.008316168879819431,-0.0928150164871685,-0.0928150164871685,-0.13200965715815896,-0.08976656686754811,-0.022731030232915873,-0.2057886684877408,-0.2517642614988498,,,,,,,,,,,,
CBCL-anxious_score,-0.2853796720255429,0.3609667202917678,-0.07095926980094579,-0.07558704826622488,-0.030851856435193822,-0.1403759467801319,0.1758555816806048,0.18356854578940326,-0.04010741336575197,0.13574816831485284,0.3023481930648995,0.29155004331258166,0.08175741955326363,0.2992630074213801,0.14654631806717067,0.20053706682875985,0.16968521039356604,0.13112038984957378,0.046277784652790734,0.11106668316669778,0.1604296534630079,0.22521855197691493,0.11569446163197686,0.018511113861116296,0.14191853960189157,0.0539907487615892,0.06016112004862796,-0.11415186881021717,0.07558704826622488,0.22059077351163586,-0.08175741955326363,0.12957779702781405,0.06941667697918612,0.11260927598845746,0.06016112004862796,0.1604296534630079,0.29772041459962045,-0.04010741336575197,0.19745188118524049,-0.009255556930558148,0.7086866343489323,0.9046774193984964,1.0,0.6143934422858683,0.63729432653014,0.41818795904933836,0.308694666616897,0.4908192208514497,0.6918266338515091,0.6269150996163633,0.2053164054890827,0.705885925016972,0.5634008868244078,0.4690996244310144,0.7523957245507833,0.31732236176482354,0.4476785551772648,0.5022615996695146,0.5210370966812125,0.7890464869647232,-0.016968521039356605,-0.1200215892283969,-0.1489760382935408,-0.13564660328832928,-0.16030783759508196,-0.21451336810011395,-0.28039324379504527,-0.3645884602514088,-0.2429025459871795,-0.05573864114332941,-0.22176259596633233,-0.22176259596633233,-0.2155088568011505,-0.17379746516221817,-0.03569019838051822,-0.3548226184815131,-0.40214123094030507,,,,,,,,,,,,
CBCL-attention_hyper_prob_score,-0.636777342826976,0.012014666845792001,-0.23728967020439198,-0.252308003761632,-0.171209002552536,-0.41750967289127194,-0.31238133799059203,0.102124668189232,-0.012014666845792001,-0.039047667248824004,0.0060073334228960005,-0.051062334094616,-0.18923100282122401,-0.066080667651856,-0.07509166778620001,-0.28534833758756,-0.31538500470204,-0.33040333825928,-0.141172335438056,-0.08710633463199201,-0.30036667114480003,-0.07809533449764801,-0.021025666980136002,-0.19523833624412,-0.08710633463199201,-0.24029333691583998,-0.18923100282122401,-0.30036667114480003,-0.318388671413488,-0.033040333825928,-0.39648400591113603,-0.25531167047308,-0.20124566966701601,0.045055000671720004,-0.015018333557239999,-0.153187002283848,-0.13516500201516,-0.20124566966701601,-0.17421266926398402,-0.351429005239416,0.7339367709452569,0.6307722166802822,0.6143934422858685,0.9999999999999998,0.911812640691902,0.6192217557725874,0.02689025287007408,0.2899842874951322,0.7089965335193297,0.2881156745446256,0.31355512451278345,0.613411980013335,0.6890806571766089,0.17237180896565357,0.39969360683564614,0.22780265594052948,0.38457324652874864,0.6479314146720928,0.768173408434538,0.8073607715260482,0.0030036667114480002,0.06677159707718235,-0.05801587570143894,-0.3648893234906292,-0.012122102666516475,0.015244185832977602,-0.25568795906411657,-0.1985341799791964,-0.14158938903628457,0.030147708776408967,-0.15862263399995827,-0.15862263399995827,-0.3354024404193999,-0.08422662180935604,-0.2024400164709786,-0.49478907020072366,-0.23746434057784546,,,,,,,,,,,,
