,ROI,Behavior,Corr,p-value,nsamples,adjusted-p
650,Frontal_Mid_L,"VSA DAS_SA,PC_ABILITY_SCORE",-0.02647058823529412,0.8227177282271773,15,0.9884187245371434
1370,Frontal_Mid_Orb_R,CBCL-conduct_prob_score,0.02576941016011038,0.571942805719428,15,0.930343747234472
858,Temporal_Mid_R,CBCL-thought_prob_score,-0.025472631623608525,0.9613038696130387,15,1.0
1179,Frontal_Inf_Oper_L,"VSA DAS_SA,verbal_similarities_ABILITY_SCORE",0.025223551393691163,0.8563143685631437,12,0.9906701637528555
1276,Angular_R,CBCL-som_prob_score,-0.02510482226267169,0.9707029297070293,15,1.0
694,Frontal_Inf_Tri_R,Vineland-expressive_RAW_SCORE,0.025092421756969366,0.8771122887711229,15,0.9906701637528555
136,Frontal_Sup_Medial_L,Vineland-personal_RAW_SCORE,0.025036846003782285,0.7425257474252575,15,0.986185043973161
220,Temporal_Pole_Mid_R,CBCL-obsessive_comp_prob_score,-0.024562537539453734,0.7135286471352865,15,0.9726778052477129
260,Frontal_Sup_R,CBCL-som_comp_score,0.024445293254085634,0.7287271272872713,15,0.9838167581506073
15,Frontal_Sup_Orb_R,CBCL-som_comp_score,0.024445293254085634,0.5723427657234277,15,0.930343747234472
753,Postcentral_R,CBCL-thought_prob_score,0.023974241528102142,0.5345465453454654,15,0.9187330960906358
897,Temporal_Inf_R,"VSA DAS_SA,rd_ABILITY_SCORE",-0.023919526565495987,0.025997400259974,12,0.4666200046662
585,Parietal_Sup_L,"VSA DAS_SA,word_defn_ABILITY_SCORE",0.023883257361061283,0.20737926207379262,12,0.8014583157068909
1012,Cerebelum_Crus2_R,Vineland-play_leisure_RAW_SCORE,0.023669053416557544,0.5027497250274973,15,0.905855360409905
848,Temporal_Mid_R,CBCL-externalizing_score,-0.023633910036496206,0.9897010298970103,15,1.0
1077,Frontal_Inf_Orb_R,Vineland-copy_skills_RAW_SCORE,0.023564090356500977,0.49335066493350666,15,0.9027742387051617
1322,Frontal_Mid_R,Vineland-copy_skills_RAW_SCORE,0.023564090356500977,0.7565243475652434,15,0.986185043973161
510,Precentral_L,"VSA DAS_SA,PC_ABILITY_SCORE",-0.023529411764705882,0.8795120487951205,15,0.9906701637528555
20,Frontal_Sup_Orb_R,"VSA DAS_SA,PC_ABILITY_SCORE",0.023529411764705882,0.5149485051494851,15,0.9129213660912389
777,CSF,CBCL-depressive_prob_score,-0.02289929558779218,0.9577042295770423,15,1.0
963,Cerebelum_8_R,CBCL-thought_prob_score,0.02247585143259576,0.5069493050694931,15,0.9108948260103568
654,Frontal_Mid_L,"VSA DAS_SA,verbal_similarities_ABILITY_SCORE",0.022256074759139263,0.9577042295770423,12,1.0
323,Precuneus_R,CBCL-externalizing_score,-0.022156790659215192,0.8711128887111289,15,0.9906701637528555
939,Frontal_Inf_Tri_L,Vineland-expressive_RAW_SCORE,-0.02214037213850238,0.5263473652634737,15,0.9179353334703522
430,Occipital_Sup_L,CBCL-obsessive_comp_prob_score,-0.021492220347022018,0.7631236876312368,15,0.986185043973161
295,Thalamus_R,CBCL-som_comp_score,-0.021389631597324932,0.9741025897410259,15,1.0
812,Cerebelum_4_5_R,CBCL-depressive_prob_score,-0.02137267588193937,0.6137386261373863,15,0.9437914605904941
773,CSF,CBCL-attention_hyper_prob_score,-0.021025666980136002,0.9737026297370263,15,1.0
25,Frontal_Sup_Orb_R,"VSA DAS_SA,word_defn_ABILITY_SCORE",0.020897850190928626,0.35196480351964804,12,0.8764340957208628
165,Frontal_Sup_Medial_R,"VSA DAS_SA,word_defn_ABILITY_SCORE",0.020897850190928626,0.38016198380161986,12,0.8840976367479533
1236,Angular_L,CBCL-oppo_def_prob_score,0.020866258562600045,0.7561243875612439,15,0.986185043973161
1166,Frontal_Inf_Oper_L,CBCL-oppo_def_prob_score,-0.020866258562600045,0.7755224477552245,15,0.986185043973161
1242,Angular_L,CBCL-stress_prob_score,-0.020850516381134315,0.813918608139186,15,0.9876655315404335
805,Cerebelum_4_5_R,CBCL-aggr_behav_score,-0.020787902076450634,0.6027397260273972,15,0.9437914605904941
1082,Frontal_Inf_Orb_R,Vineland-play_leisure_RAW_SCORE,0.020710421739487853,0.48975102489751027,15,0.9027742387051617
101,Frontal_Sup_L,Vineland-personal_RAW_SCORE,-0.020618579061938355,0.5509449055094491,15,0.9242086544033769
985,Cerebelum_Crus2_R,CBCL-conduct_prob_score,0.019706019534202056,0.4193580641935806,15,0.8982752950862952
1037,Cerebelum_10_R,"VSA DAS_SA,rd_ABILITY_SCORE",0.01943461533446549,0.4771522847715228,12,0.9027742387051617
1359,Occipital_Inf_R,Vineland-expressive_RAW_SCORE,-0.019188322520035397,0.9025097490250975,15,0.9932078276854168
1220,Frontal_Inf_Oper_R,Vineland-inter_pers_rel_RAW_SCORE,-0.019145823414657044,0.7681231876812319,15,0.986185043973161
307,Thalamus_R,Vineland-copy_skills_RAW_SCORE,0.019145823414657044,0.9997000299970003,15,1.0
1112,Cerebelum_7b_R,Vineland-copy_skills_RAW_SCORE,0.019145823414657044,0.4941505849415059,15,0.9027742387051617
807,Cerebelum_4_5_R,CBCL-anxious_score,0.018511113861116296,0.46035396460353967,15,0.8982752950862952
795,CSF,"VSA DAS_SA,word_defn_ABILITY_SCORE",0.017912443020795962,0.2933706629337066,12,0.8754957837549578
354,Occipital_Mid_L,CBCL-attention_prob_score,-0.01773859660830093,0.7427257274272573,15,0.986185043973161
673,Frontal_Inf_Tri_R,CBCL-externalizing_score,0.017725432527372156,0.7563243675632437,15,0.986185043973161
838,Cerebelum_4_5_R,Vineland-receptive_RAW_SCORE,-0.017725432527372156,0.7543245675432457,15,0.986185043973161
1000,Cerebelum_Crus2_R,"VSA DAS_SA,PC_ABILITY_SCORE",0.01764705882352941,0.7555244475552445,15,0.986185043973161
10,Frontal_Sup_Orb_R,CBCL-obsessive_comp_prob_score,-0.01688674455837444,0.6971302869713029,15,0.9679032096790321
435,Occipital_Sup_L,CBCL-som_comp_score,0.016806139112183874,0.6307369263073692,15,0.9526280956403821
646,Frontal_Mid_L,CBCL-som_prob_score,0.016736548175114458,0.45895410458954106,15,0.8982752950862952
992,Cerebelum_Crus2_R,CBCL-rule_break_behav_score,0.016457184728226684,0.41775822417758224,15,0.8982752950862952
81,Frontal_Sup_L,CBCL-oppo_def_prob_score,-0.01639491744204289,0.5121487851214879,15,0.9129213660912389
441,Occipital_Sup_L,"VSA DAS_SA,matrices_ABILITY_SCORE",0.016345609307992524,0.8639136086391361,15,0.9906701637528555
1289,Angular_R,Vineland-expressive_RAW_SCORE,-0.016236272901568413,0.7723227677232277,15,0.986185043973161
1193,Frontal_Inf_Oper_R,CBCL-attention_hyper_prob_score,-0.015018333557239999,0.6377362263773623,15,0.9569461060324836
1108,Cerebelum_7b_R,"VSA DAS_SA,seq_qr_ABILITY_SCORE",-0.01494970410343499,0.14158584141585842,12,0.7508340075083401
641,Frontal_Mid_L,CBCL-oppo_def_prob_score,-0.014904470401857172,0.48735126487351266,15,0.9027742387051617
892,Temporal_Inf_R,CBCL-stress_prob_score,-0.01489322598652451,0.823917608239176,15,0.9884187245371434
234,Temporal_Pole_Mid_R,"VSA DAS_SA,verbal_similarities_ABILITY_SCORE",-0.014837383172759509,0.7031296870312969,12,0.9682020981775963
1049,Cerebelum_10_R,Vineland-written_RAW_SCORE,0.014716707442631503,0.5485451454854514,15,0.9242086544033769
160,Frontal_Sup_Medial_R,"VSA DAS_SA,PC_ABILITY_SCORE",-0.014705882352941175,0.6223377662233777,15,0.9519658721150785
105,Frontal_Sup_Medial_L,CBCL-aggr_behav_score,-0.013363651334861122,0.6983301669833016,15,0.9679032096790321
829,Cerebelum_4_5_R,"VSA DAS_SA,verbal_similarities_ABILITY_SCORE",-0.013353644855483559,0.36136386361363865,12,0.8764340957208628
764,Postcentral_R,Vineland-expressive_RAW_SCORE,0.01328422328310143,0.9059094090590941,15,0.9939444926980656
311,Thalamus_R,Vineland-personal_RAW_SCORE,0.0132548008255318,0.9651034896510349,15,1.0
866,Temporal_Mid_R,Vineland-community_RAW_SCORE,0.0132548008255318,0.9145085491450855,15,0.9940310316794407
38,Postcentral_L,CBCL-attention_hyper_prob_score,0.012014666845792001,0.7649235076492351,15,0.986185043973161
283,Thalamus_R,CBCL-attention_hyper_prob_score,-0.012014666845792001,0.9105089491050895,15,0.9940310316794407
883,Temporal_Inf_R,CBCL-externalizing_score,-0.011816955018248103,0.8585141485851415,15,0.9906701637528555
380,Occipital_Mid_L,Vineland-inter_pers_rel_RAW_SCORE,0.011782045178250489,0.8833116688331167,15,0.9906701637528555
486,Occipital_Sup_R,Vineland-personal_RAW_SCORE,-0.011782045178250489,0.5647435256474352,15,0.9288790747093515
540,Parietal_Inf_L,CBCL-som_comp_score,-0.010694815798662466,0.5847415258474152,15,0.9345184203040883
1278,Angular_R,CBCL-thought_prob_score,0.010488730668544688,0.8309169083091691,15,0.9896629384680579
420,Occipital_Sup_L,CBCL-aggr_behav_score,0.010393951038225317,0.6603339666033397,15,0.9617314488696509
173,Frontal_Sup_Medial_R,Vineland-receptive_RAW_SCORE,-0.01033983564096709,0.841915808419158,15,0.9906701637528555
27,Frontal_Sup_Orb_R,Vineland-copy_skills_RAW_SCORE,-0.010309289530969178,0.49855014498550143,15,0.9027742387051617
726,Frontal_Mid_Orb_L,Vineland-community_RAW_SCORE,0.010309289530969178,0.5549445055494451,15,0.9254722565793361
1395,Frontal_Mid_Orb_R,Vineland-inter_pers_rel_RAW_SCORE,-0.010309289530969178,0.6441355864413558,15,0.9570381212669038
34,Frontal_Sup_Orb_R,Vineland-written_RAW_SCORE,-0.010301695209842055,0.4677532246775322,15,0.8982752950862952
1367,Frontal_Mid_Orb_R,CBCL-anxious_score,-0.009255556930558148,0.6675332466753324,15,0.9631958614838106
957,Cerebelum_8_R,CBCL-rule_break_behav_score,-0.008976646215396372,0.521947805219478,15,0.9150645484764882
962,Cerebelum_8_R,CBCL-stress_prob_score,0.008935935591914706,0.5081491850814919,15,0.9108948260103568
581,Parietal_Sup_L,"VSA DAS_SA,matrices_ABILITY_SCORE",0.008915786895268651,1.0,15,1.0
24,Frontal_Sup_Orb_R,"VSA DAS_SA,verbal_similarities_ABILITY_SCORE",-0.008902429903655706,0.26377362263773624,12,0.8700475243955426
1187,Frontal_Inf_Oper_L,Vineland-play_leisure_RAW_SCORE,-0.008875895031209079,0.6945305469453055,15,0.9679032096790321
1255,Angular_L,Vineland-inter_pers_rel_RAW_SCORE,-0.008836533883687867,0.7385261473852615,15,0.986185043973161
867,Temporal_Mid_R,Vineland-copy_skills_RAW_SCORE,0.008836533883687867,0.8707129287071292,15,0.9906701637528555
1210,Frontal_Inf_Oper_R,"VSA DAS_SA,PC_ABILITY_SCORE",0.008823529411764706,0.8009199080091991,15,0.9874622293868175
1385,Frontal_Mid_Orb_R,"VSA DAS_SA,PC_ABILITY_SCORE",0.008823529411764706,0.4821517848215178,15,0.9027742387051617
506,Precentral_L,CBCL-som_prob_score,-0.008368274087557229,0.6987301269873013,15,0.9679032096790321
401,Occipital_Mid_R,CBCL-som_prob_score,-0.008368274087557229,1.0,15,1.0
786,CSF,CBCL-som_prob_score,-0.008368274087557229,1.0,15,1.0
532,Parietal_Inf_L,CBCL-depressive_prob_score,0.007633098529264059,0.5713428657134286,15,0.930343747234472
198,Frontal_Sup_Orb_L,"VSA DAS_SA,seq_qr_ABILITY_SCORE",-0.007474852051717495,0.3595640435956404,12,0.8764340957208628
233,Temporal_Pole_Mid_R,"VSA DAS_SA,seq_qr_ABILITY_SCORE",0.007474852051717495,0.7527247275272473,12,0.986185043973161
78,Frontal_Sup_L,CBCL-externalizing_score,-0.007385596886405063,0.49135086491350866,15,0.9027742387051617
68,Postcentral_L,Vineland-receptive_RAW_SCORE,0.007385596886405063,0.795920407959204,15,0.9874622293868175
1345,Occipital_Inf_R,CBCL-som_comp_score,-0.006111323313521409,0.7427257274272573,15,0.986185043973161
1195,Frontal_Inf_Oper_R,CBCL-conduct_prob_score,0.006063390625908324,0.6487351264873512,15,0.9570381212669038
353,Occipital_Mid_L,CBCL-attention_hyper_prob_score,0.0060073334228960005,0.8173182681731826,15,0.9884187245371434
406,Occipital_Mid_R,"VSA DAS_SA,matrices_ABILITY_SCORE",0.005943857930179101,0.7751224877512248,15,0.986185043973161
590,Parietal_Sup_L,Vineland-inter_pers_rel_RAW_SCORE,0.005891022589125244,0.45255474452554745,15,0.8982752950862952
1084,Frontal_Inf_Orb_R,Vineland-written_RAW_SCORE,0.005886682977052602,0.46495350464953505,15,0.8982752950862952
885,Temporal_Inf_R,CBCL-obsessive_comp_prob_score,-0.004605475788647575,0.797920207979202,15,0.9874622293868175
217,Temporal_Pole_Mid_R,CBCL-depressive_prob_score,0.0045798591175584364,0.6853314668533147,15,0.9679032096790321
497,Precentral_L,CBCL-depressive_prob_score,-0.0045798591175584364,0.7093290670932907,15,0.970733816158951
338,Precuneus_R,"VSA DAS_SA,seq_qr_ABILITY_SCORE",0.004484911231030497,0.42195780421957807,12,0.8982752950862952
722,Frontal_Mid_Orb_L,"VSA DAS_SA,rd_ABILITY_SCORE",-0.004484911231030497,0.43955604439556045,12,0.8982752950862952
507,Precentral_L,CBCL-stress_prob_score,0.004467967795957353,0.7157284271572842,15,0.9737801730031078
1347,Occipital_Inf_R,CBCL-stress_prob_score,0.004467967795957353,0.6767323267673233,15,0.9649796441675629
665,Frontal_Inf_Tri_R,CBCL-aggr_behav_score,0.004454550444953707,0.7703229677032297,15,0.986185043973161
549,Parietal_Inf_L,"VSA DAS_SA,verbal_similarities_ABILITY_SCORE",0.004451214951827853,0.18918108189181082,12,0.7745623132211273
39,Postcentral_L,CBCL-attention_prob_score,-0.004434649152075232,0.835916408359164,15,0.9898334490875238
999,Cerebelum_Crus2_R,CBCL-total_problems_score,0.004424798012580983,0.4497550244975502,15,0.8982752950862952
521,Precentral_L,Vineland-personal_RAW_SCORE,-0.004418266941843933,0.8109189081091891,15,0.9875641454099594
450,Occipital_Sup_L,Vineland-inter_pers_rel_RAW_SCORE,0.004418266941843933,0.7507249275072493,15,0.986185043973161
1081,Frontal_Inf_Orb_R,Vineland-personal_RAW_SCORE,0.004418266941843933,0.44455554444555545,15,0.8982752950862952
1335,Occipital_Inf_R,CBCL-conduct_prob_score,-0.003031695312954162,0.7083291670832916,15,0.9703139275113584
14,Frontal_Sup_Orb_R,CBCL-social_prob_score,-0.0030106009262434296,0.688931106889311,15,0.9679032096790321
1377,Frontal_Mid_Orb_R,CBCL-rule_break_behav_score,-0.0029922154051321244,0.6835316468353164,15,0.9679032096790321
1202,Frontal_Inf_Oper_R,CBCL-rule_break_behav_score,-0.0029922154051321244,0.6733326667333267,15,0.9649796441675629
525,Parietal_Inf_L,CBCL-aggr_behav_score,0.002969700296635805,0.5631436856314369,15,0.9275307763341313
30,Frontal_Sup_Orb_R,Vineland-inter_pers_rel_RAW_SCORE,0.002945511294562622,0.5151484851514848,15,0.9129213660912389
797,CSF,Vineland-copy_skills_RAW_SCORE,-0.002945511294562622,0.8851114888511149,15,0.9906701637528555
221,Temporal_Pole_Mid_R,CBCL-oppo_def_prob_score,0.0014904470401857174,0.7345265473452655,15,0.986185043973161
1085,Cerebelum_7b_R,CBCL-aggr_behav_score,0.0014848501483179025,0.6611338866113389,15,0.9617314488696509
700,Frontal_Mid_Orb_L,CBCL-aggr_behav_score,0.0014848501483179025,0.7723227677232277,15,0.986185043973161
1058,Frontal_Inf_Orb_R,CBCL-externalizing_score,0.001477119377281013,0.7647235276472353,15,0.986185043973161
202,Frontal_Sup_Orb_L,Vineland-copy_skills_RAW_SCORE,0.001472755647281311,0.8597140285971403,15,0.9906701637528555
1115,Cerebelum_7b_R,Vineland-inter_pers_rel_RAW_SCORE,0.001472755647281311,0.43915608439156084,15,0.8982752950862952
907,Temporal_Inf_R,Vineland-play_leisure_RAW_SCORE,0.0,0.6005399460053995,15,0.9437914605904941
1035,Cerebelum_10_R,"VSA DAS_SA,PC_ABILITY_SCORE",0.0,0.5189481051894811,15,0.9150218479411505
834,Cerebelum_4_5_R,Vineland-expressive_RAW_SCORE,0.0,0.7411258874112588,15,0.986185043973161
